54579.88	101	15.8	18.71	21	96.19534936	13.4	14.57	39.69	85.16	38.32043522	3	35	201																						
37261.2	101	15.8	18.71	21	96.19534936	13.4	14.57	39.69	85.16	52.06898831	3	35	202																						
29485.82	101	15.8	18.71	21	96.19534936	13.4	14.57	39.69	85.16	63.09708302	3	35	203																						
23888.91	101	15.8	18.71	21	96.19534936	13.4	14.57	39.69	85.16	76.1143301	3	35	204																						
19220.62	101	15.8	18.71	21	96.19534936	13.4	14.57	39.69	85.16	92.1738102	3	35	205																						
57085.86	101	17.2	14.33	21	62.7338539	46.7	12.03	39.55	77.46	37.85239937	4	41	216																						
52185.77	101	17.2	14.33	21	62.7338539	46.7	12.03	39.55	77.46	50.41623671	4	41	217																						
48884.27	101	17.2	14.33	21	62.7338539	46.7	12.03	39.55	77.46	62.57054269	4	41	218																						
46140.35	101	17.2	14.33	21	62.7338539	46.7	12.03	39.55	77.46	76.84563612	4	41	219																						
44037	101	17.2	14.33	21	62.7338539	46.7	12.03	39.55	77.46	90.76970265	4	41	220																						
50447.44	101	17.2	15.21	21	76.57506171	57.7	12.03	39.55	77.46	35.95100373	4	42	231																						
45786.06	101	17.2	15.21	21	76.57506171	57.7	12.03	39.55	77.46	51.57170022	4	42	232																						
43395.71	101	17.2	15.21	21	76.57506171	57.7	12.03	39.55	77.46	63.62362335	4	42	233																						
41826.08	101	17.2	15.21	21	76.57506171	57.7	12.03	39.55	77.46	75.73405097	4	42	234																						
39911.32	101	17.2	15.21	21	76.57506171	57.7	12.03	39.55	77.46	90.69657205	4	42	235																						
48442.26	101	17.2	17.39	42	90.50044664	62	12.03	39.55	77.46	57.2466349	4	43	241																						
44479.64	101	17.2	17.39	42	90.50044664	62	12.03	39.55	77.46	69.97135957	4	43	242																						
41344.56	101	17.2	17.39	42	90.50044664	62	12.03	39.55	77.46	82.60832752	4	43	243																						
38686.68	101	17.2	17.39	42	90.50044664	62	12.03	39.55	77.46	98.31678073	4	43	244																						
36318.73	101	17.2	17.39	42	90.50044664	62	12.03	39.55	77.46	114.4640176	4	43	245																						
40289.39	101	17.2	19.31	42	93.65548753	29.4	12.03	39.55	77.46	55.9897901	4	44	256																						
33231.24	101	17.2	19.31	42	93.65548753	29.4	12.03	39.55	77.46	70.28130164	4	44	257																						
29138.83	101	17.2	19.31	42	93.65548753	29.4	12.03	39.55	77.46	83.24952509	4	44	258																						
26228.43	101	17.2	19.31	42	93.65548753	29.4	12.03	39.55	77.46	94.57099	4	44	259																						
22756.87	101	17.2	19.31	42	93.65548753	29.4	12.03	39.55	77.46	112.9205851	4	44	260																						
35687.19	101	17.2	19.31	21	93.65548753	29.4	12.03	39.55	77.46	39.08110874	4	44	261																						
30687.91	101	17.2	19.31	21	93.65548753	29.4	12.03	39.55	77.46	48.46175109	4	44	262																						
26006.88	101	17.2	19.31	21	93.65548753	29.4	12.03	39.55	77.46	62.66504343	4	44	263																						
22739.67	101	17.2	19.31	21	93.65548753	29.4	12.03	39.55	77.46	76.89774218	4	44	264																						
20537.66	101	17.2	19.31	21	93.65548753	29.4	12.03	39.55	77.46	90.18943604	4	44	265																						
25237.25	101	17.2	20.29	42	94.82427226	36.5	12.03	39.55	77.46	55.68164003	4	45	271																						
20700.79	101	17.2	20.29	42	94.82427226	36.5	12.03	39.55	77.46	70.87817903	4	45	272																						
18665.86	101	17.2	20.29	42	94.82427226	36.5	12.03	39.55	77.46	81.84776926	4	45	273																						
16721.5	101	17.2	20.29	42	94.82427226	36.5	12.03	39.55	77.46	94.07520584	4	45	274																						
14568.13	101	17.2	20.29	42	94.82427226	36.5	12.03	39.55	77.46	112.328604	4	45	275																						
50128.76	101	17.6	14.77	21	75.65771345	66.1	11.25	36.04	75.08	36.99325417	5	51	291																						
46770.44	101	17.6	14.77	21	75.65771345	66.1	11.25	36.04	75.08	50.28494804	5	51	292																						
44270.61	101	17.6	14.77	21	75.65771345	66.1	11.25	36.04	75.08	64.57645959	5	51	293																						
42571.47	101	17.6	14.77	21	75.65771345	66.1	11.25	36.04	75.08	77.75052784	5	51	294																						
41011.7	101	17.6	14.77	21	75.65771345	66.1	11.25	36.04	75.08	92.48313543	5	51	295																						
38633.53	101	17.6	17.82	21	89.56765351	52.2	11.25	36.04	75.08	38.22832307	5	53	321																						
35031.56	101	17.6	17.82	21	89.56765351	52.2	11.25	36.04	75.08	49.13809835	5	53	322																						
32379.54	101	17.6	17.82	21	89.56765351	52.2	11.25	36.04	75.08	61.51819374	5	53	323																						
30016.54	101	17.6	17.82	21	89.56765351	52.2	11.25	36.04	75.08	77.48587022	5	53	324																						
28167.2	101	17.6	17.82	21	89.56765351	52.2	11.25	36.04	75.08	91.77738177	5	53	325																						
51862.84	101	17	14.2	21	73.89413044	64.7	11.61	38.25	83.27	36.99325417	6	61	336																						
48274.79	101	17	14.2	21	73.89413044	64.7	11.61	38.25	83.27	50.28494804	6	61	337																						
45775.8	101	17	14.2	21	73.89413044	64.7	11.61	38.25	83.27	64.57645959	6	61	338																						
44033.25	101	17	14.2	21	73.89413044	64.7	11.61	38.25	83.27	77.75052784	6	61	339																						
42449.15	101	17	14.2	21	73.89413044	64.7	11.61	38.25	83.27	92.48313543	6	61	340																						
48057.04	101	16.4	16.61	42	85.70148419	51.86354351	11.85	39.02	73.17	55.78402287	7	73	406																						
43613.49	101	16.4	16.61	42	85.70148419	51.86354351	11.85	39.02	73.17	69.5618282	7	73	407																						
40589.21	101	16.4	16.61	42	85.70148419	51.86354351	11.85	39.02	73.17	83.31038129	7	73	408																						
38360.53	101	16.4	16.61	42	85.70148419	51.86354351	11.85	39.02	73.17	96.09361045	7	73	409																						
36265.01	101	16.4	16.61	42	85.70148419	51.86354351	11.85	39.02	73.17	111.1877666	7	73	410																						
57626.43	101	21.2	18.05	42	86.79396432	85.87232978	11.55	38.84	88.06	60.03117698	8	81	436																						
55732.28	101	21.2	18.05	42	86.79396432	85.87232978	11.55	38.84	88.06	71.32417067	8	81	437																						
53525.43	101	21.2	18.05	42	86.79396432	85.87232978	11.55	38.84	88.06	84.07336618	8	81	438																						
52063.07	101	21.2	18.05	42	86.79396432	85.87232978	11.55	38.84	88.06	96.85228009	8	81	439																						
50492.2	101	21.2	18.05	42	86.79396432	85.87232978	11.55	38.84	88.06	112.3355688	8	81	440																						
60226.13	101	15.7	12.75	42	68.90997382	94.78554591	11.64	39.62	83.45	56.77859905	12	121	541																						
58535.18	101	15.7	12.75	42	68.90997382	94.78554591	11.64	39.62	83.45	69.50332372	12	121	542																						
57163.83	101	15.7	12.75	42	68.90997382	94.78554591	11.64	39.62	83.45	82.54982304	12	121	543																						
55763.56	101	15.7	12.75	42	68.90997382	94.78554591	11.64	39.62	83.45	97.00042991	12	121	544																						
54632.27	101	15.7	12.75	42	68.90997382	94.78554591	11.64	39.62	83.45	111.0122532	12	121	545																						
52004.25	101	15.7	12.75	21	68.90997382	94.78554591	11.64	39.62	83.45	35.24894995	12	121	546																						
49474.83	101	15.7	12.75	21	68.90997382	94.78554591	11.64	39.62	83.45	49.6118001	12	121	547																						
48110.44	101	15.7	12.75	21	68.90997382	94.78554591	11.64	39.62	83.45	62.7168039	12	121	548																						
46929.8	101	15.7	12.75	21	68.90997382	94.78554591	11.64	39.62	83.45	76.96264508	12	121	549																						
45929.71	101	15.7	12.75	21	68.90997382	94.78554591	11.64	39.62	83.45	90.97446834	12	121	550																						
55237.39	101	15.7	13.88	42	73.37486089	113.3454001	11.64	39.62	83.45	55.60850942	12	122	556																						
53713.72	101	15.7	13.88	42	73.37486089	113.3454001	11.64	39.62	83.45	69.53257596	12	122	557																						
52286.59	101	15.7	13.88	42	73.37486089	113.3454001	11.64	39.62	83.45	83.16412009	12	122	558																						
50872.74	101	15.7	13.88	42	73.37486089	113.3454001	11.64	39.62	83.45	97.20519559	12	122	559																						
49909.93	101	15.7	13.88	42	73.37486089	113.3454001	11.64	39.62	83.45	110.8367397	12	122	560																						
22410.17	101	15.7	18.92	42	93.861177	46.54789455	11.64	39.62	83.45	57.11877335	12	125	601																						
19256.79	101	15.7	18.92	42	93.861177	46.54789455	11.64	39.62	83.45	71.26473386	12	125	602																						
17293.89	101	15.7	18.92	42	93.861177	46.54789455	11.64	39.62	83.45	84.1625214	12	125	603																						
15957.14	101	15.7	18.92	42	93.861177	46.54789455	11.64	39.62	83.45	95.5743887	12	125	604																						
14162.84	101	15.7	18.92	42	93.861177	46.54789455	11.64	39.62	83.45	114.1186731	12	125	605																						
23833.88	101	15.7	18.92	21	93.861177	46.54789455	11.64	39.62	83.45	36.28617183	12	125	606																						
20063.22	101	15.7	18.92	21	93.861177	46.54789455	11.64	39.62	83.45	50.43213235	12	125	607																						
17908.28	101	15.7	18.92	21	93.861177	46.54789455	11.64	39.62	83.45	63.74597754	12	125	608																						
16192.06	101	15.7	18.92	21	93.861177	46.54789455	11.64	39.62	83.45	77.95137487	12	125	609																						
14891.21	101	15.7	18.92	21	93.861177	46.54789455	11.64	39.62	83.45	92.27564581	12	125	610																						
62864.31	101	17.9	14.87	42	85.4192593	79.15769398	16.39	39.54	66.87	58.81280472	23	231	931																						
60877.25	101	17.9	14.87	42	85.4192593	79.15769398	16.39	39.54	66.87	69.95783122	23	231	932																						
58917.92	101	17.9	14.87	42	85.4192593	79.15769398	16.39	39.54	66.87	82.89664826	23	231	933																						
56948.61	101	17.9	14.87	42	85.4192593	79.15769398	16.39	39.54	66.87	98.68788633	23	231	934																						
55668.28	101	17.9	14.87	42	85.4192593	79.15769398	16.39	39.54	66.87	111.5384842	23	231	935																						
63448.03	101	17.9	17.98	42	94.38612727	42.52994224	16.39	39.54	66.87	54.27017211	23	233	961																						
54446.92	101	17.9	17.98	42	94.38612727	42.52994224	16.39	39.54	66.87	68.96531254	23	233	962																						
52314.55	101	17.9	17.98	42	94.38612727	42.52994224	16.39	39.54	66.87	73.65029791	23	233	963																						
44470.93	101	17.9	17.98	42	94.38612727	42.52994224	16.39	39.54	66.87	96.84243044	23	233	964																						
41316.39	101	17.9	17.98	42	94.38612727	42.52994224	16.39	39.54	66.87	110.0826065	23	233	965																						
56223.36	101	17.9	17.98	21	94.38612727	42.52994224	16.39	39.54	66.87	34.68635129	23	233	966																						
46609.36	101	17.9	17.98	21	94.38612727	42.52994224	16.39	39.54	66.87	49.38149172	23	233	967																						
41408.24	101	17.9	17.98	21	94.38612727	42.52994224	16.39	39.54	66.87	62.24337702	23	233	968																						
37140.88	101	17.9	17.98	21	94.38612727	42.52994224	16.39	39.54	66.87	76.61842529	23	233	969																						
34570.09	101	17.9	17.98	21	94.38612727	42.52994224	16.39	39.54	66.87	90.06229634	23	233	970																						
49028.79	101	17.9	19.7	42	95.22117619	34.5105394	16.39	39.54	66.87	56.34266693	23	234	976																						
40798.9	101	17.9	19.7	42	95.22117619	34.5105394	16.39	39.54	66.87	71.0164617	23	234	977																						
36154.87	101	17.9	19.7	42	95.22117619	34.5105394	16.39	39.54	66.87	82.98486747	23	234	978																						
33088.18	101	17.9	19.7	42	95.22117619	34.5105394	16.39	39.54	66.87	94.57099	23	234	979																						
28952.39	101	17.9	19.7	42	95.22117619	34.5105394	16.39	39.54	66.87	112.9205851	23	234	980																						
53817.8	101	18.2	18.25	21	94.40155428	42.76001559	15.34	39.42	72.28	35.72877887	24	243	1026																						
44562.92	101	18.2	18.25	21	94.40155428	42.76001559	15.34	39.42	72.28	50.75545048	24	243	1027																						
39805.3	101	18.2	18.25	21	94.40155428	42.76001559	15.34	39.42	72.28	62.87088825	24	243	1028																						
35988.18	101	18.2	18.25	21	94.40155428	42.76001559	15.34	39.42	72.28	77.04477419	24	243	1029																						
33244.51	101	18.2	18.25	21	94.40155428	42.76001559	15.34	39.42	72.28	91.04222171	24	243	1030																						
54274.48	101	16.6	16.78	42	90.96820268	52.77528432	15.26	39.44	62.16	54.8429404	25	253	1081																						
49039.66	101	16.6	16.78	42	90.96820268	52.77528432	15.26	39.44	62.16	68.13463427	25	253	1082																						
45185.22	101	16.6	16.78	42	90.96820268	52.77528432	15.26	39.44	62.16	82.39673942	25	253	1083																						
42156.29	101	16.6	16.78	42	90.96820268	52.77528432	15.26	39.44	62.16	96.83528298	25	253	1084																						
39454.23	101	16.6	16.78	42	90.96820268	52.77528432	15.26	39.44	62.16	111.450265	25	253	1085																						
41478.89	101	16.6	18.55	42	92.84210067	49.27176573	15.26	39.44	62.16	54.7841276	25	254	1096																						
36510.68	101	16.6	18.55	42	92.84210067	49.27176573	15.26	39.44	62.16	68.72276232	25	254	1097																						
33041.76	101	16.6	18.55	42	92.84210067	49.27176573	15.26	39.44	62.16	81.36751534	25	254	1098																						
30269.21	101	16.6	18.55	42	92.84210067	49.27176573	15.26	39.44	62.16	94.57099	25	254	1099																						
27703.86	101	16.6	18.55	42	92.84210067	49.27176573	15.26	39.44	62.16	112.9205851	25	254	1100																						
60024.54	101	18.2	15.12	42	83.80784486	107.2364053	13.75	38.05	61.67	55.31598702	26	261	1126																						
58170.9	101	18.2	15.12	42	83.80784486	107.2364053	13.75	38.05	61.67	69.97135957	26	261	1127																						
56685.19	101	18.2	15.12	42	83.80784486	107.2364053	13.75	38.05	61.67	82.8130932	26	261	1128																						
55613.4	101	18.2	15.12	42	83.80784486	107.2364053	13.75	38.05	61.67	97.00042991	26	261	1129																						
54477.67	101	18.2	15.12	42	83.80784486	107.2364053	13.75	38.05	61.67	111.6850547	26	261	1130																						
51844.98	101	18.2	15.12	21	83.80784486	107.2364053	13.75	38.05	61.67	36.21427389	26	261	1131																						
49836.43	101	18.2	15.12	21	83.80784486	107.2364053	13.75	38.05	61.67	49.34852993	26	261	1132																						
48390.39	101	18.2	15.12	21	83.80784486	107.2364053	13.75	38.05	61.67	62.68755165	26	261	1133																						
47532.86	101	18.2	15.12	21	83.80784486	107.2364053	13.75	38.05	61.67	71.96051193	26	261	1134																						
46261.42	101	18.2	15.12	21	83.80784486	107.2364053	13.75	38.05	61.67	92.78810726	26	261	1135																						
49348.28	101	18.2	16.19	21	87.67569413	98.19421002	13.75	38.05	61.67	35.7169858	26	262	1146																						
46594.83	101	18.2	16.19	21	87.67569413	98.19421002	13.75	38.05	61.67	49.84581802	26	262	1147																						
44609.14	101	18.2	16.19	21	87.67569413	98.19421002	13.75	38.05	61.67	63.47736215	26	262	1148																						
43342.8	101	18.2	16.19	21	87.67569413	98.19421002	13.75	38.05	61.67	76.05582562	26	262	1149																						
42047.74	101	18.2	16.19	21	87.67569413	98.19421002	13.75	38.05	61.67	90.38942352	26	262	1150																						
51030.61	101	18.5	15.4	21	82.33526006	94.79848441	13.2	38.35	78.86	37.5891292	27	271	1206																						
48787.81	101	18.5	15.4	21	82.33526006	94.79848441	13.2	38.35	78.86	50.98665541	27	271	1207																						
47349.44	101	18.5	15.4	21	82.33526006	94.79848441	13.2	38.35	78.86	62.0732546	27	271	1208																						
45988.95	101	18.5	15.4	21	82.33526006	94.79848441	13.2	38.35	78.86	76.55311371	27	271	1209																						
45290.57	101	18.5	15.4	21	82.33526006	94.79848441	13.2	38.35	78.86	89.95063992	27	271	1210																						
42466.63	101	18.5	18.58	21	91.45074427	66.03788283	13.2	38.35	78.86	35.77549028	27	273	1236																						
38071.11	101	18.5	18.58	21	91.45074427	66.03788283	13.2	38.35	78.86	49.69955682	27	273	1237																						
35226.55	101	18.5	18.58	21	91.45074427	66.03788283	13.2	38.35	78.86	64.03315472	27	273	1238																						
33121.76	101	18.5	18.58	21	91.45074427	66.03788283	13.2	38.35	78.86	76.05582562	27	273	1239																						
31617.75	101	18.5	18.58	21	91.45074427	66.03788283	13.2	38.35	78.86	90.68194593	27	273	1240																						
34174.41	101	18.5	20.34	21	93.79067999	47.41885419	13.2	38.35	78.86	36.68230974	27	274	1251																						
29500.87	101	18.5	20.34	21	93.79067999	47.41885419	13.2	38.35	78.86	49.20226873	27	274	1252																						
25280.31	101	18.5	20.34	21	93.79067999	47.41885419	13.2	38.35	78.86	67.60192808	27	274	1253																						
24387.83	101	18.5	20.34	21	93.79067999	47.41885419	13.2	38.35	78.86	73.62788965	27	274	1254																						
22028.48	101	18.5	20.34	21	93.79067999	47.41885419	13.2	38.35	78.86	91.06222506	27	274	1255																						
29173.39	101	18.5	21.51	42	94.26166658	29.43628306	13.2	38.35	78.86	54.61393324	27	275	1261																						
23757.84	101	18.5	21.51	42	94.26166658	29.43628306	13.2	38.35	78.86	68.65500874	27	275	1262																						
19859.86	101	18.5	21.51	42	94.26166658	29.43628306	13.2	38.35	78.86	85.59205606	27	275	1263																						
18508.34	101	18.5	21.51	42	94.26166658	29.43628306	13.2	38.35	78.86	94.07520584	27	275	1264																						
15737.99	101	18.5	21.51	42	94.26166658	29.43628306	13.2	38.35	78.86	112.328604	27	275	1265																						
61926.85	101	17.5	15.32	42	91.22052426	104.1579306	12.25	37.28	70.12	52.88805105	28	282	1291																						
57633.61	101	17.5	15.32	42	91.22052426	104.1579306	12.25	37.28	70.12	69.21080131	28	282	1292																						
54767.21	101	17.5	15.32	42	91.22052426	104.1579306	12.25	37.28	70.12	84.71448884	28	282	1293																						
52740.42	101	17.5	15.32	42	91.22052426	104.1579306	12.25	37.28	70.12	97.70248368	28	282	1294																						
51124.45	101	17.5	15.32	42	91.22052426	104.1579306	12.25	37.28	70.12	110.631974	28	282	1295																						
34230.4	101	17.5	19.31	21	95.37087921	37.84090237	12.25	37.28	70.12	38.6714621	28	284	1326																						
28238.56	101	17.5	19.31	21	95.37087921	37.84090237	12.25	37.28	70.12	51.7764659	28	284	1327																						
25089.87	101	17.5	19.31	21	95.37087921	37.84090237	12.25	37.28	70.12	63.09708302	28	284	1328																						
22213.33	101	17.5	19.31	21	95.37087921	37.84090237	12.25	37.28	70.12	77.34292421	28	284	1329																						
19987.05	101	17.5	19.31	21	95.37087921	37.84090237	12.25	37.28	70.12	91.79353107	28	284	1330																						
22828.2	101	17.5	20.56	42	95.91935115	30.47100626	12.25	37.28	70.12	56.07654527	28	285	1336																						
19657.79	101	17.5	20.56	42	95.91935115	30.47100626	12.25	37.28	70.12	66.22707277	28	285	1337																						
15788.24	101	17.5	20.56	42	95.91935115	30.47100626	12.25	37.28	70.12	82.666832	28	285	1338																						
14157.35	101	17.5	20.56	42	95.91935115	30.47100626	12.25	37.28	70.12	94.07520584	28	285	1339																						
12157.53	101	17.5	20.56	42	95.91935115	30.47100626	12.25	37.28	70.12	112.328604	28	285	1340																						
49723.83	101	17.3	14.4	21	72.2888999	82.58238288	11.95	38.3	85.24	40.11534359	29	291	1356																						
47670.26	101	17.3	14.4	21	72.2888999	82.58238288	11.95	38.3	85.24	51.02364261	29	291	1357																						
45722.89	101	17.3	14.4	21	72.2888999	82.58238288	11.95	38.3	85.24	68.11035492	29	291	1358																						
44285.68	101	17.3	14.4	21	72.2888999	82.58238288	11.95	38.3	85.24	82.68431541	29	291	1359																						
43086.04	101	17.3	14.4	21	72.2888999	82.58238288	11.95	38.3	85.24	95.63237767	29	291	1360																						
55971.04	101	17.3	15.44	42	75.18388415	61.07636776	11.95	38.3	85.24	57.48951662	29	292	1366																						
52305.68	101	17.3	15.44	42	75.18388415	61.07636776	11.95	38.3	85.24	73.04550347	29	292	1367																						
50025.9	101	17.3	15.44	42	75.18388415	61.07636776	11.95	38.3	85.24	84.92569002	29	292	1368																						
48365.02	101	17.3	15.44	42	75.18388415	61.07636776	11.95	38.3	85.24	97.83510066	29	292	1369																						
46558.6	101	17.3	15.44	42	75.18388415	61.07636776	11.95	38.3	85.24	112.3912698	29	292	1370																						
33977.07	101	18.8	20.85	42	91.82833936	50.20373318	11.56	39.12	75.51	56.93079497	30	304	1456																						
31666.26	101	18.8	20.85	42	91.82833936	50.20373318	11.56	39.12	75.51	64.42942757	30	304	1457																						
27940.21	101	18.8	20.85	42	91.82833936	50.20373318	11.56	39.12	75.51	81.24988973	30	304	1458																						
25774.43	101	18.8	20.85	42	91.82833936	50.20373318	11.56	39.12	75.51	94.57099	30	304	1459																						
23691.73	101	18.8	20.85	42	91.82833936	50.20373318	11.56	39.12	75.51	112.9205851	30	304	1460																						
47741.59	101	18.5	18.58	21	94.40681434	43.78801226	14.78	38.01	79.18	40.58083526	31	313	1506																						
42572.11	101	18.5	18.58	21	94.40681434	43.78801226	14.78	38.01	79.18	50.40257365	31	313	1507																						
37735.43	101	18.5	18.58	21	94.40681434	43.78801226	14.78	38.01	79.18	63.07673307	31	313	1508																						
33879.96	101	18.5	18.58	21	94.40681434	43.78801226	14.78	38.01	79.18	77.54468303	31	313	1509																						
31438.44	101	18.5	18.58	21	94.40681434	43.78801226	14.78	38.01	79.18	91.45391135	31	313	1510																						
42047.93	101	19.9	21.7	42	94.69855439	33.82505597	13.27	38.21	62.42	56.13682211	32	324	1561																						
34895.24	101	19.9	21.7	42	94.69855439	33.82505597	13.27	38.21	62.42	70.89883609	32	324	1562																						
30864.33	101	19.9	21.7	42	94.69855439	33.82505597	13.27	38.21	62.42	83.3965571	32	324	1563																						
28011.06	101	19.9	21.7	42	94.69855439	33.82505597	13.27	38.21	62.42	94.57099	32	324	1564																						
24558.42	101	19.9	21.7	42	94.69855439	33.82505597	13.27	38.21	62.42	112.9205851	32	324	1565																						
38267.23	101	19.9	21.7	21	94.69855439	33.82505597	13.27	38.21	62.42	35.58174686	32	324	1566																						
30605.9	101	19.9	21.7	21	94.69855439	33.82505597	13.27	38.21	62.42	50.25554164	32	324	1567																						
26302.45	101	19.9	21.7	21	94.69855439	33.82505597	13.27	38.21	62.42	63.13554587	32	324	1568																						
23042.89	101	19.9	21.7	21	94.69855439	33.82505597	13.27	38.21	62.42	77.33883821	32	324	1569																						
21051.11	101	19.9	21.7	21	94.69855439	33.82505597	13.27	38.21	62.42	91.71856897	32	324	1570																						
41971.33	101	19.5	21.51	42	95.88940352	30.38509121	13.25	38.77	54.12	56.37207333	36	364	1621																						
34277.1	101	19.5	21.51	42	95.88940352	30.38509121	13.25	38.77	54.12	70.42833366	36	364	1622																						
29726.87	101	19.5	21.51	42	95.88940352	30.38509121	13.25	38.77	54.12	83.3965571	36	364	1623																						
26525.1	101	19.5	21.51	42	95.88940352	30.38509121	13.25	38.77	54.12	94.57099	36	364	1624																						
23018.2	101	19.5	21.51	42	95.88940352	30.38509121	13.25	38.77	54.12	112.9205851	36	364	1625																						
37685.26	101	19.5	21.51	21	95.88940352	30.38509121	13.25	38.77	54.12	37.19909899	36	364	1626																						
29892.15	101	19.5	21.51	21	95.88940352	30.38509121	13.25	38.77	54.12	50.84366968	36	364	1627																						
25287.64	101	19.5	21.51	21	95.88940352	30.38509121	13.25	38.77	54.12	63.72367392	36	364	1628																						
22192.54	101	19.5	21.51	21	95.88940352	30.38509121	13.25	38.77	54.12	77.1329934	36	364	1629																						
19855.06	101	19.5	21.51	21	95.88940352	30.38509121	13.25	38.77	54.12	91.80678817	36	364	1630																						
39777.78	101	20.08	21.01	42	85.3737645	56.54800475	11.62	39.02	72.66	56.66159009	33	333	1726																						
36293.3	101	20.08	21.01	42	85.3737645	56.54800475	11.62	39.02	72.66	69.97135957	33	333	1727																						
34067.41	101	20.08	21.01	42	85.3737645	56.54800475	11.62	39.02	72.66	83.10561561	33	333	1728																						
32011.22	101	20.08	21.01	42	85.3737645	56.54800475	11.62	39.02	72.66	96.26912389	33	333	1729																						
30581.44	101	20.08	21.01	42	85.3737645	56.54800475	11.62	39.02	72.66	111.7143069	33	333	1730																						
34095.12	101	20.08	21.01	21	85.3737645	56.54800475	11.62	39.02	72.66	36.24352613	33	333	1731																						
30879.7	101	20.08	21.01	21	85.3737645	56.54800475	11.62	39.02	72.66	49.87507026	33	333	1732																						
28710.32	101	20.08	21.01	21	85.3737645	56.54800475	11.62	39.02	72.66	62.62904717	33	333	1733																						
27246.05	101	20.08	21.01	21	85.3737645	56.54800475	11.62	39.02	72.66	76.9041406	33	333	1734																						
25995.64	101	20.08	21.01	21	85.3737645	56.54800475	11.62	39.02	72.66	90.91596386	33	333	1735																						
61547.21	101	19.4	16.59	21	64.94919418	35.61716166	11.7	38.58	59.41	36.0816557	34	341	1746																						
